nomor_pendaftaran,semester,kode_mata_pelajaran,wajib,tingkat,nilai,nilai_validasi_tka,tahun_kur,unit,kkm,asal_sekolah
426395781,1,401002000,FALSE,11,88.00,85.44,2023,JAM,0.00,
426621302,1,426003,FALSE,10,80.00,69.52,2013,JAM,75.00,
426338491,2,401000000,TRUE,11,90.00,77.60,,,,
426346307,2,999800716,TRUE,10,85.00,77.28,2013,JAM,75.00,
426482896,2,999800708,FALSE,11,95.00,86.11,2023,JAM,0.00,
426469576,2,999800716,TRUE,10,88.40,80.67,2023,JAM,0.00,
426416640,2,MPKK,TRUE,11,90.00,78.30,2023,JAM,0.00,
426817782,2,999800701,TRUE,10,90.00,83.10,2023,JAM,0.00,
426388863,1,999800708,FALSE,11,96.00,82.75,2023,JAM,0.00,
426804996,1,999800701,TRUE,10,93.00,82.64,2023,JAM,0.00,
426348384,1,999800709,TRUE,12,83.00,76.71,2013,JAM,75.00,
426723365,2,300001,FALSE,10,82.00,70.73,2013,JAM,75.00,
426782357,1,999800702,TRUE,12,90.00,77.83,2013,JAM,75.00,
426511774,1,IPAK,TRUE,10,83.00,75.28,2023,JAM,0.00,
426462151,1,999800701,TRUE,10,86.00,73.11,2023,JAM,0.00,
426435870,2,401121000,FALSE,11,91.00,79.25,2013,JAM,75.00,
426612814,2,401900000,TRUE,10,90.00,77.09,2023,JAM,0.00,
426588816,1,999800701,TRUE,10,90.00,82.83,2023,JAM,0.00,
426146283,1,401230000,TRUE,11,85.00,74.69,,,,
426842246,2,999800701,TRUE,11,85.00,76.04,2023,JAM,0.00,
426395523,1,801050100,FALSE,11,88.00,76.95,2013,JAM,70.00,
426390843,2,SPR,TRUE,10,87.00,80.35,2023,JAM,0.00,
426691130,1,999800709,TRUE,11,86.00,77.16,2023,JAM,0.00,
426476968,1,999800701,TRUE,12,93.00,79.85,2013,JAM,78.00,
426620219,1,999800704,FALSE,10,78.00,67.67,2013,JAM,73.00,
426403401,2,999800708,FALSE,11,93.00,84.04,2023,JAM,0.00,
426815380,1,200010300,TRUE,10,82.00,72.08,2023,JAM,0.00,
426537562,1,999800408,TRUE,10,91.00,77.36,2023,JAM,0.00,
426835315,1,400002,FALSE,12,89.00,77.86,2013,JAM,75.00,
426690846,2,IPAK,TRUE,10,82.00,74.11,2023,JAM,0.00,
426792520,1,999800709,TRUE,10,80.00,72.96,2023,JAM,0.00,
426752905,1,999800408,TRUE,11,85.00,75.36,2013,JAM,72.00,
426525276,1,999800706,FALSE,11,97.00,82.51,2023,JAM,0.00,
426581080,2,999800711,TRUE,11,86.00,75.90,2023,JAM,0.00,
426395919,2,999800408,FALSE,11,82.00,74.32,2013,JAM,70.00,
426713921,1,200010300,TRUE,11,93.00,80.47,2023,JAM,0.00,
426404608,2,999800702,FALSE,10,86.00,77.32,2013,JAM,73.00,
426719879,1,999800716,TRUE,10,81.00,72.36,2023,JAM,0.00,
426459795,1,600070200,TRUE,12,92.00,78.40,2023,JAM,0.00,
426473515,1,999800716,TRUE,10,80.00,71.82,2013,JAM,70.00,
426389029,1,300230000,FALSE,12,89.00,79.95,2023,JAM,0.00,
426690099,1,999800702,TRUE,11,85.00,75.80,2023,JAM,0.00,
426408182,2,999800716,TRUE,11,85.00,73.58,2013,JAM,90.00,
426395689,2,IPSK,TRUE,10,91.00,87.70,2023,JAM,0.00,
426691636,2,999800701,TRUE,10,88.00,76.42,2023,JAM,0.00,
426669540,2,999800702,TRUE,10,80.00,70.43,2013,JAM,75.00,
426375455,1,999800408,TRUE,11,96.00,81.62,2023,JAM,0.00,
426477717,1,MPL02,FALSE,11,80.00,69.45,2023,JAM,0.00,
426351561,1,999800702,TRUE,10,93.00,85.16,2023,JAM,0.00,
426514495,1,401900000,TRUE,10,87.00,74.87,2023,JAM,0.00,
426835088,1,999800702,FALSE,10,82.00,72.17,2013,JAM,75.00,
426389319,2,999800713,FALSE,10,80.00,70.45,2013,JAM,76.00,
426689495,2,999800702,TRUE,11,90.00,80.65,2013,JAM,72.00,
426758281,1,999800702,TRUE,11,83.00,72.27,2023,JAM,0.00,
426564653,2,401002000,FALSE,11,93.00,82.12,2023,JAM,0.00,
426768816,1,999800408,TRUE,11,77.00,68.34,2023,JAM,0.00,
426726066,1,999800716,TRUE,12,90.00,80.30,2023,JAM,0.00,
426663533,2,SEJ,FALSE,10,85.00,73.41,2013,JAM,75.00,
426578633,1,999800716,TRUE,12,83.00,76.31,2013,JAM,76.00,
426145050,2,401110200,TRUE,11,84.00,73.76,,,,
426839576,1,999800715,FALSE,11,95.00,80.76,2013,JAM,70.00,
426521038,1,999800408,TRUE,11,83.00,72.12,2013,JAM,78.00,
426752958,1,999800716,FALSE,10,80.00,70.39,2013,JAM,78.00,
426472299,2,999800701,TRUE,11,94.00,80.07,2013,JAM,73.00,
426398873,1,999800713,TRUE,10,86.00,74.83,2013,JAM,75.00,
426723365,1,999800702,FALSE,10,78.00,67.28,2013,JAM,75.00,
426378805,1,401002000,FALSE,12,83.00,74.98,2023,JAM,0.00,
426575002,1,999800702,TRUE,12,90.00,80.09,2023,JAM,0.00,
426404847,1,999800704,FALSE,11,90.00,79.01,2023,JAM,0.00,
426669540,1,999800717,FALSE,10,88.00,77.48,2013,JAM,75.00,
426475697,2,999800716,TRUE,11,89.00,88.21,2023,JAM,0.00,
426435369,1,999800711,TRUE,11,92.00,78.75,2023,JAM,0.00,
426686065,1,999800703,FALSE,11,85.00,78.16,2023,JAM,0.00,
426759927,2,999800702,FALSE,11,83.00,74.27,2013,JAM,78.00,
426473515,2,401121000,FALSE,11,81.00,72.71,2013,JAM,70.00,
426476174,2,999800715,TRUE,11,85.00,73.49,2023,JAM,0.00,
426632156,1,405001,FALSE,11,98.00,84.36,2013,JAM,80.00,
426361398,1,999800716,TRUE,11,97.00,82.58,2023,JAM,0.00,
426544993,2,999800715,TRUE,11,87.00,76.53,2023,JAM,0.00,
426516414,1,999800715,FALSE,12,94.00,81.12,2013,JAM,80.00,
426390863,2,999800708,FALSE,11,87.00,82.76,2013,JAM,75.00,
426348384,1,999800706,FALSE,12,83.00,76.71,2013,JAM,75.00,
426570769,2,999800702,TRUE,10,83.00,75.48,2023,JAM,0.00,
426194433,2,700106100,TRUE,11,82.00,71.56,,,,
426694386,1,999800709,TRUE,10,89.00,76.25,2023,JAM,0.00,
426690236,2,999800709,TRUE,10,76.00,67.59,2023,JAM,0.00,
426650571,1,999800704,FALSE,11,93.00,88.03,2023,JAM,0.00,
426714516,1,SPR,TRUE,10,89.00,77.42,2023,JAM,0.00,
426624032,1,999800702,TRUE,11,82.00,77.59,2013,JAM,75.00,
426610303,1,300230000,FALSE,12,85.00,81.03,2023,JAM,0.00,
426673206,1,SEJ,FALSE,12,85.00,73.90,2013,JAM,78.00,
426519337,1,999800703,FALSE,12,90.00,81.95,2023,JAM,0.00,
426441907,1,200010300,TRUE,10,80.00,74.43,2023,JAM,0.00,
426390950,1,999800706,FALSE,10,83.00,71.73,2013,JAM,65.00,
426627294,2,999800408,TRUE,10,84.00,73.36,2023,JAM,0.00,
426799205,2,999800408,TRUE,10,91.00,77.51,2013,JAM,68.00,
426326766,2,401000000,TRUE,10,74.00,64.49,,,,
426476973,1,710101000,TRUE,10,85.00,74.33,2023,JAM,0.00,
426347102,2,999800701,TRUE,10,84.00,72.99,2013,JAM,75.00,
426400609,2,400004,FALSE,11,97.00,82.63,2013,JAM,75.00,
426528261,2,999800711,TRUE,10,85.00,77.17,2013,JAM,75.00,
426799205,2,999800716,TRUE,10,92.00,78.36,2013,JAM,68.00,
426779299,2,999800711,TRUE,10,90.00,81.09,2023,JAM,0.00,
426564172,1,999800715,TRUE,11,86.00,75.06,2023,JAM,0.00,
426625668,1,999800715,TRUE,11,82.00,73.79,2023,JAM,0.00,
426511393,1,999800713,FALSE,10,80.00,70.16,2013,JAM,76.00,
426345647,1,999800716,TRUE,10,85.00,75.03,2013,JAM,75.00,
426404414,1,SEJ,FALSE,10,85.00,74.59,2013,JAM,70.00,
426842246,1,401002000,FALSE,11,84.00,75.15,2023,JAM,0.00,
426601619,1,200010300,TRUE,11,81.00,75.05,2023,JAM,0.00,
426640226,2,999800701,TRUE,11,96.00,82.96,2023,JAM,0.00,
426465753,2,999800408,TRUE,10,87.00,75.24,2023,JAM,0.00,
426514130,1,401001000,FALSE,11,83.00,74.46,2013,JAM,78.00,
426386964,1,999800711,TRUE,10,82.00,71.94,2013,JAM,72.00,
426518235,1,710101000,TRUE,10,87.00,74.94,2023,JAM,0.00,
426791422,1,999800711,FALSE,10,82.00,71.90,2013,JAM,78.00,
426409166,1,401900000,TRUE,10,88.00,77.07,2023,JAM,0.00,
426402661,1,401121000,FALSE,11,78.00,67.21,2013,JAM,70.00,
426626835,1,200010300,TRUE,10,88.00,78.01,2023,JAM,0.00,
426544857,1,999800408,TRUE,12,96.00,88.36,2023,JAM,0.00,
426345064,2,401121000,FALSE,11,90.00,81.07,2023,JAM,0.00,
426587524,1,999800715,TRUE,11,95.00,91.80,2023,JAM,0.00,
426441040,1,999800701,TRUE,12,93.00,88.79,2023,JAM,0.00,
426469160,2,999800708,FALSE,11,95.00,88.19,2013,JAM,75.00,
426688884,2,999800715,FALSE,11,92.00,78.50,2013,JAM,75.00,
426561925,2,999800711,TRUE,11,95.00,82.29,2023,JAM,0.00,
426682635,1,200010300,TRUE,12,88.00,76.76,2023,JAM,0.00,
426524639,1,999800706,FALSE,12,90.00,79.71,2023,JAM,0.00,
426571741,1,999800715,TRUE,12,91.00,78.85,2023,JAM,0.00,
426690579,2,999800702,TRUE,11,89.00,78.99,2023,JAM,0.00,
426690383,1,999800711,TRUE,12,89.00,80.33,2013,JAM,73.00,
426671330,2,401121000,FALSE,10,85.00,74.02,2013,JAM,75.00,
426561057,1,SPR,TRUE,10,81.00,71.54,2023,JAM,0.00,
426485825,1,999800702,TRUE,12,88.00,78.26,2013,JAM,77.00,
426421927,1,999800709,TRUE,10,80.00,71.64,2023,JAM,0.00,
426515687,1,999800408,TRUE,11,83.00,71.03,2023,JAM,0.00,
426470475,2,999800711,TRUE,11,93.00,86.28,2023,JAM,0.00,
426523862,1,999800702,TRUE,11,85.00,73.75,2023,JAM,0.00,
426382669,1,600060000,FALSE,12,92.00,89.36,2023,JAM,0.00,
426771516,1,401121000,FALSE,12,96.00,84.98,2023,JAM,0.00,
426663192,1,999800716,TRUE,12,94.00,84.13,2023,JAM,0.00,
426416832,1,200010300,TRUE,11,87.00,76.26,2023,JAM,0.00,
426466541,2,999800711,TRUE,11,93.00,80.55,2023,JAM,0.00,
426535782,1,401121000,FALSE,12,87.00,77.52,2023,JAM,0.00,
426447862,1,999800408,TRUE,12,95.00,80.76,2023,JAM,0.00,
426664278,2,432003,FALSE,11,87.00,75.62,2013,JAM,78.00,
426607937,2,827140200,FALSE,10,86.00,74.60,2013,JAM,75.00,
426521144,1,999800701,TRUE,10,97.00,82.45,2013,JAM,74.00,
426520326,1,999800713,TRUE,10,94.00,80.07,2013,JAM,74.00,
426757889,1,999800715,TRUE,12,85.00,75.44,2023,JAM,0.00,
426441413,1,999800711,FALSE,11,92.00,83.97,2013,JAM,75.00,
426511919,1,999800709,TRUE,12,87.00,74.78,2023,JAM,0.00,
426395569,1,999800702,TRUE,11,91.00,83.05,2023,JAM,0.00,
426560462,2,200010300,TRUE,11,85.00,75.15,2023,JAM,0.00,
426465876,2,999800704,FALSE,11,98.00,83.38,2023,JAM,0.00,
426663125,2,999800711,TRUE,11,93.00,79.25,2023,JAM,0.00,
426717828,2,999800709,TRUE,11,87.00,74.37,2023,JAM,0.00,
426572005,1,710101000,TRUE,10,86.00,76.07,2023,JAM,0.00,
426734981,2,999800408,FALSE,11,84.00,74.50,2013,JAM,75.00,
426766972,1,999800702,TRUE,11,86.00,75.85,2023,JAM,0.00,
426511919,1,710101000,TRUE,10,72.00,61.89,2023,JAM,0.00,
426688774,1,999800703,FALSE,11,94.00,86.32,2023,JAM,0.00,
426663533,2,999800408,TRUE,11,88.00,76.00,2013,JAM,77.00,
426600327,1,999800701,TRUE,11,91.00,82.49,2023,JAM,0.00,
426560362,1,999800702,TRUE,10,85.00,77.66,2023,JAM,0.00,
426840562,2,999800711,TRUE,11,90.00,79.98,2023,JAM,0.00,
426690846,2,SPR,TRUE,10,82.00,74.11,2023,JAM,0.00,
426747952,2,999800713,TRUE,10,89.00,81.10,2013,JAM,75.00,
426641168,1,999800702,TRUE,11,95.00,81.13,2023,JAM,0.00,
426479058,1,999800709,TRUE,11,95.00,81.33,2023,JAM,0.00,
426745537,2,IPSK,TRUE,10,84.00,72.75,2023,JAM,0.00,
426803506,1,600060000,FALSE,12,97.00,90.60,2023,JAM,0.00,
426715684,2,999800702,TRUE,11,79.00,69.34,2013,JAM,75.00,
426568766,1,401121000,FALSE,12,96.00,81.67,2013,JAM,75.00,
426334514,2,10120,TRUE,11,92.00,79.66,,,,
426521924,1,999800713,TRUE,12,88.00,77.78,2013,JAM,80.00,
426617547,2,300110000,TRUE,11,93.00,80.71,,,,
426577589,2,200010300,TRUE,10,89.00,75.90,2023,JAM,0.00,
426522504,1,999800702,TRUE,12,88.00,77.21,2023,JAM,0.00,
426394059,2,401121000,FALSE,11,83.00,73.30,2023,JAM,0.00,
426353473,2,999800701,TRUE,11,92.00,81.18,2013,JAM,71.00,
426512124,2,710101000,TRUE,10,90.00,84.09,2023,JAM,0.00,
426417023,1,999800709,TRUE,10,80.00,69.61,2013,JAM,75.00,
426558676,2,999800702,TRUE,11,90.00,77.90,2023,JAM,0.00,
426402812,1,999800709,TRUE,11,85.00,76.35,2023,JAM,0.00,
426369583,2,999800702,TRUE,11,89.00,76.29,2023,JAM,0.00,
426829046,1,999800708,FALSE,10,77.00,68.08,2013,JAM,76.00,
426425179,1,999800704,FALSE,11,93.00,79.67,2013,JAM,70.00,
426560689,1,999800702,TRUE,11,80.00,70.66,2023,JAM,0.00,
426687960,1,IPSK,TRUE,10,79.00,69.00,2023,JAM,0.00,
426432248,2,401002000,FALSE,11,88.00,82.66,2023,JAM,0.00,
426836765,1,999800408,TRUE,10,72.00,64.75,2023,JAM,0.00,
426686203,2,IPAK,TRUE,10,94.70,90.89,2023,JAM,0.00,
426469474,2,200010300,TRUE,11,96.00,85.10,2023,JAM,0.00,
426648493,1,999800709,TRUE,11,96.00,88.45,2023,JAM,0.00,
426791881,1,999800716,TRUE,12,98.00,83.49,2013,JAM,75.00,
426420761,2,710101000,TRUE,10,90.00,77.93,2023,JAM,0.00,
426556699,2,999800708,FALSE,10,80.00,70.52,2013,JAM,75.00,
426569300,1,999800709,TRUE,10,82.00,70.93,2023,JAM,0.00,
426424063,2,999800704,FALSE,11,93.00,83.37,2023,JAM,0.00,
426400205,1,999800708,FALSE,12,92.00,80.37,2013,JAM,75.00,
426746256,2,999800709,TRUE,11,89.00,82.24,2023,JAM,0.00,
426560462,1,200010300,TRUE,10,83.00,73.38,2023,JAM,0.00,
426395223,1,825280200,FALSE,10,95.00,82.81,2013,JAM,75.00,
426398599,1,999800408,TRUE,11,90.00,78.74,2013,JAM,75.00,
426479058,1,300230000,FALSE,12,97.00,83.04,2023,JAM,0.00,
426672776,1,999800408,TRUE,10,87.00,81.65,2023,JAM,0.00,
426572005,1,300130000,FALSE,12,92.00,81.37,2023,JAM,0.00,
426396554,2,401130000,TRUE,11,88.00,75.63,,,,
426691636,1,999800716,TRUE,12,92.00,79.89,2023,JAM,0.00,
426665014,1,999800711,TRUE,10,90.00,83.34,2013,JAM,75.00,
426582048,1,999800701,TRUE,12,90.00,81.59,2023,JAM,0.00,
426570853,2,999800713,TRUE,10,91.00,77.75,2013,JAM,70.00,
426842246,1,999800408,TRUE,10,84.00,75.15,2023,JAM,0.00,
426398789,1,200010300,TRUE,10,79.00,77.49,2023,JAM,0.00,
426620219,2,999800709,TRUE,11,80.00,69.41,2013,JAM,75.00,
426351561,2,999800716,TRUE,11,91.00,83.33,2023,JAM,0.00,
426652537,1,999800711,TRUE,10,92.00,80.78,2023,JAM,0.00,
426490500,2,999800716,TRUE,10,79.00,68.08,2013,JAM,70.00,
426402189,2,999800408,TRUE,10,88.00,75.58,2023,JAM,0.00,
426663125,1,999800703,FALSE,12,95.00,80.96,2023,JAM,0.00,
426395504,1,999800716,TRUE,11,85.00,83.38,2023,JAM,0.00,
426723376,2,999800408,TRUE,11,94.00,80.31,2023,JAM,0.00,
426146283,1,500010000,TRUE,11,90.00,79.08,,,,
426712859,2,999800708,FALSE,11,80.00,70.28,2023,JAM,0.00,
426611740,1,999800711,TRUE,10,90.00,76.57,2013,JAM,70.00,
426805182,2,999800703,FALSE,11,89.00,76.00,2013,JAM,70.00,
426390262,1,999800701,TRUE,10,80.00,71.22,2023,JAM,0.00,
426691130,1,710101000,TRUE,10,75.00,67.29,2023,JAM,0.00,
426772559,1,200010300,TRUE,12,97.00,89.25,2023,JAM,0.00,
426145050,1,600011000,TRUE,10,80.00,70.25,,,,
426194433,2,300210000,TRUE,11,83.00,72.43,,,,
426550225,1,999800709,TRUE,11,91.00,84.08,2023,JAM,0.00,
426511774,1,999800716,TRUE,11,83.00,75.28,2023,JAM,0.00,
426816790,1,200010300,TRUE,11,87.00,75.73,2023,JAM,0.00,
426021642,2,401121000,TRUE,10,84.00,74.11,,,,
426530000,1,999800702,TRUE,10,90.00,83.27,2023,JAM,0.00,
426710174,2,999800715,TRUE,11,97.00,82.58,2023,JAM,0.00,
426571750,1,200010300,TRUE,10,80.00,69.51,2023,JAM,0.00,
426435870,1,999800703,FALSE,11,88.00,76.64,2013,JAM,75.00,
426571741,1,999800701,TRUE,12,86.00,74.52,2023,JAM,0.00,
426691813,1,SPR,TRUE,10,80.00,71.19,2023,JAM,0.00,
426560689,2,999800709,TRUE,11,87.00,76.84,2023,JAM,0.00,
426368046,1,TAF,FALSE,12,88.00,86.37,2013,JAM,66.00,
426350723,1,801050100,FALSE,11,98.00,89.32,2013,JAM,81.00,
426537462,1,999800709,TRUE,12,97.00,83.48,2013,JAM,75.00,
426391693,1,999800709,TRUE,12,99.00,84.76,2023,JAM,0.00,
426530718,2,999800408,TRUE,10,90.00,79.01,2023,JAM,0.00,
426722427,1,999800702,TRUE,12,97.00,82.81,2023,JAM,0.00,
426467417,1,999800708,FALSE,11,89.00,82.78,2023,JAM,0.00,
426623477,1,999800715,TRUE,11,83.00,72.39,2023,JAM,0.00,
426117970,1,401121000,TRUE,10,75.00,66.17,,,,
426460180,2,999800709,TRUE,11,92.00,84.14,2013,JAM,70.00,
426558676,2,999800716,TRUE,11,85.00,73.58,2023,JAM,0.00,
426377938,1,999800716,TRUE,12,91.00,80.04,2023,JAM,0.00,
426479349,2,999800408,TRUE,11,92.00,79.19,2023,JAM,0.00,
426555889,2,999800711,TRUE,10,90.00,76.57,2013,JAM,70.00,
426496153,1,999800702,TRUE,11,80.00,71.28,2023,JAM,0.00,
426741910,1,999800701,TRUE,10,87.00,74.64,2023,JAM,0.00,
426348605,2,999800701,TRUE,11,88.00,81.01,2023,JAM,0.00,
426475618,1,999800708,FALSE,12,95.00,81.95,2023,JAM,0.00,
426435988,2,999800708,FALSE,10,79.00,69.71,2013,JAM,76.00,
426516414,2,999800701,TRUE,10,89.00,76.81,2013,JAM,75.00,
426764104,2,600060000,FALSE,11,92.00,85.32,2023,JAM,0.00,
426729998,2,999800408,TRUE,11,88.00,76.63,2023,JAM,0.00,
426573526,1,999800711,TRUE,10,85.00,75.83,2023,JAM,0.00,
426768428,2,999800709,TRUE,11,85.00,75.18,2023,JAM,0.00,
426754417,2,999800713,TRUE,10,85.00,74.77,2013,JAM,70.00,
426736983,2,999800711,TRUE,10,90.00,80.20,2023,JAM,0.00,
426468728,1,999800711,TRUE,11,85.00,73.35,2023,JAM,0.00,
426714437,2,SEJ,FALSE,10,87.00,74.95,2013,JAM,75.00,
426395781,1,999800711,TRUE,11,93.00,90.30,2023,JAM,0.00,
426394805,2,999800715,FALSE,10,94.00,80.01,2013,JAM,70.00,
426556566,1,IPAK,TRUE,10,85.00,73.01,2023,JAM,0.00,
426395745,1,999800702,TRUE,10,87.00,84.06,2023,JAM,0.00,
426537169,1,999800713,TRUE,10,88.00,76.91,2013,JAM,75.00,
426587324,2,10130,TRUE,11,89.00,77.08,,,,
426623477,2,200010300,TRUE,10,85.00,74.13,2023,JAM,0.00,
426524652,1,401002000,FALSE,11,95.00,80.75,2023,JAM,0.00,
426540771,1,999800715,FALSE,12,95.00,81.70,2013,JAM,75.00,
426460981,1,200010300,TRUE,10,92.00,78.40,2023,JAM,0.00,
426685946,2,801050100,FALSE,11,88.00,76.89,2013,JAM,70.00,
426394059,2,999800408,TRUE,11,86.00,75.95,2023,JAM,0.00,
426706025,2,999800711,FALSE,11,83.00,72.89,2013,JAM,76.00,
426473515,2,999800701,TRUE,11,90.00,80.79,2013,JAM,70.00,
426627294,1,200010300,TRUE,11,92.00,80.35,2023,JAM,0.00,
426759309,2,401121000,FALSE,11,93.00,79.67,2023,JAM,0.00,
426711097,2,999800708,FALSE,11,69.00,59.05,2023,JAM,0.00,
426423388,2,999800704,FALSE,11,93.00,79.88,2023,JAM,0.00,
426749970,1,999800703,FALSE,11,90.00,82.63,2023,JAM,0.00,
426773307,1,999800716,TRUE,10,80.00,71.69,2023,JAM,0.00,
426726066,2,999800408,TRUE,11,86.00,76.73,2023,JAM,0.00,
426537562,1,999800408,TRUE,12,95.00,80.76,2023,JAM,0.00,
426638742,1,999800716,TRUE,11,89.00,77.27,2023,JAM,0.00,
426793384,2,999800709,FALSE,10,79.00,70.41,2013,JAM,78.00,
426711097,2,999800711,TRUE,11,97.00,83.01,2023,JAM,0.00,
426402126,1,999800716,TRUE,12,84.00,73.09,2013,JAM,80.00,
426708771,1,300210000,TRUE,12,94.00,86.15,,,,
426568258,1,999800703,FALSE,12,96.00,81.62,2013,JAM,75.00,
426725295,1,999800408,TRUE,12,93.00,80.38,2013,JAM,75.00,
426662608,2,401002000,FALSE,11,90.00,79.96,2023,JAM,0.00,
426398262,1,401121000,FALSE,12,84.00,72.07,2013,JAM,75.00,
426571742,2,999800708,FALSE,11,78.00,67.77,2023,JAM,0.00,
426346246,1,999800709,TRUE,11,84.00,73.28,2023,JAM,0.00,
426159445,1,401000000,TRUE,12,92.00,87.18,,,,
426821140,1,999800716,TRUE,11,94.00,87.98,2023,JAM,0.00,
426812405,1,SPR,TRUE,10,90.00,85.18,2023,JAM,0.00,
426399588,2,710101000,TRUE,10,86.00,84.01,2023,JAM,0.00,
426711774,1,999800704,FALSE,10,79.00,72.20,2013,JAM,70.00,
426723035,2,999800708,FALSE,11,97.00,83.10,2023,JAM,0.00,
426508041,1,999800703,FALSE,12,92.00,80.86,2023,JAM,0.00,
426395298,2,999800704,FALSE,11,97.00,82.92,2013,JAM,73.00,
426461698,1,999800709,FALSE,10,89.00,76.68,2013,JAM,70.00,
426396672,2,999800716,TRUE,11,97.00,83.46,2023,JAM,0.00,
426682093,2,999800711,TRUE,10,96.00,83.50,2023,JAM,0.00,
426540771,1,999800702,TRUE,11,82.00,70.52,2013,JAM,70.00,
426520725,1,999800711,TRUE,12,95.00,92.69,2013,JAM,75.00,
426395944,1,710101000,TRUE,10,85.00,77.99,2023,JAM,0.00,
426408797,1,999800711,TRUE,11,87.00,75.72,2023,JAM,0.00,
426524970,1,SEJ,FALSE,12,97.00,82.51,2023,JAM,0.00,
426628897,1,999800708,FALSE,12,96.00,86.40,2023,JAM,0.00,
426591689,1,999800708,FALSE,12,94.00,84.11,2023,JAM,0.00,
426363390,1,300230000,FALSE,12,74.00,63.68,2023,JAM,0.00,
426459764,2,999800715,TRUE,11,92.00,78.46,2023,JAM,0.00,
426754417,1,999800709,TRUE,11,68.00,59.82,2013,JAM,70.00,
426614187,1,999800408,TRUE,10,86.00,81.40,2023,JAM,0.00,
426348441,1,401121000,FALSE,11,77.00,67.14,2013,JAM,78.00,
426667231,1,999800709,TRUE,10,83.00,71.24,2023,JAM,0.00,
426563841,1,999800709,TRUE,12,96.00,81.66,2013,JAM,78.00,
426534184,1,400004,FALSE,10,86.00,76.30,2013,JAM,76.00,
426541477,2,999800715,TRUE,11,83.00,71.28,2023,JAM,0.00,
426398262,1,999800701,TRUE,10,79.00,67.78,2013,JAM,75.00,
426397176,2,200010300,TRUE,10,84.00,72.00,2023,JAM,0.00,
426710174,2,999800408,TRUE,10,96.00,81.73,2023,JAM,0.00,
426406525,2,999800408,TRUE,10,84.00,72.94,2023,JAM,0.00,
426397871,1,999800703,FALSE,12,92.00,79.76,2013,JAM,75.00,
426561057,2,710101000,TRUE,10,83.00,73.31,2023,JAM,0.00,
426390863,2,801050100,FALSE,11,84.00,79.90,2013,JAM,75.00,
426488114,1,400003,FALSE,11,96.00,81.84,2013,JAM,75.00,
426376143,2,999800708,FALSE,11,87.00,78.41,2023,JAM,0.00,
426510308,2,999800701,TRUE,11,97.00,92.04,2023,JAM,0.00,
426473755,2,999800709,TRUE,11,87.00,77.44,2023,JAM,0.00,
426568766,1,999800703,FALSE,12,96.00,81.67,2013,JAM,75.00,
426395919,1,825010200,FALSE,10,78.00,70.69,2013,JAM,70.00,
426669216,2,999800717,FALSE,11,83.00,73.05,2023,JAM,0.00,
426562175,1,SEJ,FALSE,12,91.00,85.33,2023,JAM,0.00,
426538509,1,999800716,TRUE,11,88.00,78.82,2023,JAM,0.00,
426379295,2,999800702,TRUE,11,85.00,77.12,2013,JAM,78.00,
426581327,1,825010200,FALSE,10,80.00,69.01,2013,JAM,75.00,
426726678,1,999800704,FALSE,11,84.00,73.21,2013,JAM,71.00,
426772964,1,401121000,FALSE,12,89.00,76.03,2013,JAM,75.00,
426628897,2,999800709,TRUE,10,95.00,85.50,2023,JAM,0.00,
426402777,2,200010300,TRUE,11,96.00,82.39,2023,JAM,0.00,
426582469,1,401121000,FALSE,12,89.00,77.21,2023,JAM,0.00,
426627294,1,999800709,TRUE,10,81.00,70.74,2023,JAM,0.00,
426339721,2,500010000,TRUE,10,84.00,72.15,,,,
426380261,1,100011020,FALSE,11,82.00,71.59,2023,JAM,0.00,
426611287,1,999800703,FALSE,11,88.00,77.73,2023,JAM,0.00,
426398437,2,999800711,TRUE,10,84.00,75.36,2023,JAM,0.00,
426737568,2,401121000,FALSE,11,91.00,77.69,2023,JAM,0.00,
426758281,1,600060000,FALSE,12,80.00,69.66,2023,JAM,0.00,
426668442,2,600060000,FALSE,11,92.00,78.70,2023,JAM,0.00,
426614168,2,999800703,FALSE,11,90.00,82.33,2023,JAM,0.00,
426345064,2,999800702,TRUE,10,85.00,76.56,2023,JAM,0.00,
426623668,1,802030310,FALSE,10,85.00,73.84,2013,JAM,75.00,
426213370,1,300210000,TRUE,12,94.00,83.67,,,,
426635412,2,999800715,TRUE,11,90.00,84.08,2023,JAM,0.00,
426660953,2,999800709,TRUE,11,97.00,84.36,2023,JAM,0.00,
426563841,2,999800715,FALSE,11,96.00,81.66,2013,JAM,77.00,
426809188,1,801050100,FALSE,11,78.00,68.90,2013,JAM,75.00,
426829046,1,999800701,FALSE,12,82.00,72.50,2013,JAM,76.00,
426344673,1,999800715,FALSE,10,77.00,69.46,2013,JAM,75.00,
426665827,2,DPK,TRUE,10,89.00,81.33,2023,JAM,0.00,
426693417,2,999800702,TRUE,11,94.00,80.25,2023,JAM,0.00,
426465384,2,401220000,TRUE,11,88.00,77.54,,,,
426778085,2,999800716,TRUE,10,92.00,83.78,2013,JAM,70.00,
426710174,1,999800408,TRUE,12,98.00,83.44,2023,JAM,0.00,
426514663,1,200010300,TRUE,10,80.00,73.92,2023,JAM,0.00,
426395944,1,200010300,TRUE,11,88.00,80.75,2023,JAM,0.00,
426729998,1,999800704,FALSE,12,90.00,78.37,2023,JAM,0.00,
